Phel_contig	PSC.58	PSC.63	PSC.61	PSC.52	PSC.54	PSC.59	PSC.69	PSC.67	PSC.78	PSC.71	cluster	GO_ID	GO_slim	CC_MF_BP
Phel_contig_18872	20	29	42	12	38	176	22	174	125	127	1	GO:0006351	RNA metabolism	P
Phel_contig_18872	20	29	42	12	38	176	22	174	125	127	1	GO:0006355	RNA metabolism	P
Phel_contig_18872	20	29	42	12	38	176	22	174	125	127	1	GO:0032777	nucleus	C
Phel_contig_18872	20	29	42	12	38	176	22	174	125	127	1	GO:0035267	nucleus	C
Phel_contig_18872	20	29	42	12	38	176	22	174	125	127	1	GO:0040008	other biological processes	P
Phel_contig_18872	20	29	42	12	38	176	22	174	125	127	1	GO:0043065	death	P
Phel_contig_18872	20	29	42	12	38	176	22	174	125	127	1	GO:0043967	cell organization and biogenesis	P
Phel_contig_18872	20	29	42	12	38	176	22	174	125	127	1	GO:0043967	protein metabolism	P
Phel_contig_18872	20	29	42	12	38	176	22	174	125	127	1	GO:0043968	cell organization and biogenesis	P
Phel_contig_18872	20	29	42	12	38	176	22	174	125	127	1	GO:0043968	protein metabolism	P
Phel_contig_18872	20	29	42	12	38	176	22	174	125	127	1	GO:0046872	other molecular function	F
Phel_contig_18876	43	31	20	19	17	196	123	160	173	146	1	NA	NA	NA
Phel_contig_18882	6	10	15	11	9	14	53	70	34	20	1	NA	NA	NA
Phel_contig_18883	3	7	3	27	6	46	34	40	92	24	2	NA	NA	NA
Phel_contig_18896	15	0	12	5	19	20	99	59	18	121	3	NA	NA	NA
Phel_contig_18911	25	6	14	177	14	1231	56	84	3068	100	2	NA	NA	NA
Phel_contig_18917	13	2	0	48	0	159	496	148	108	438	3	NA	NA	NA
Phel_contig_18918	11	10	45	3	4	38	41	143	67	15	1	NA	NA	NA
Phel_contig_18920	8	0	2	14	0	44	14	30	25	14	1	NA	NA	NA
Phel_contig_1893	24	8	3	1	3	577	4096	868	68	4031	3	NA	NA	NA
Phel_contig_18930	4	2	4	54	1	38	10	108	95	124	2	NA	NA	NA
Phel_contig_18944	7	3	16	14	17	30	40	30	42	77	3	NA	NA	NA
Phel_contig_18949	18	34	32	42	39	91	47	58	325	30	2	NA	NA	NA
Phel_contig_18966	7	2	3	2	3	9	20	33	10	27	1	NA	NA	NA
Phel_contig_18983	53	87	55	119	93	68	63	237	209	1318	3	GO:0005814	cytoskeleton	C
Phel_contig_18983	53	87	55	119	93	68	63	237	209	1318	3	GO:0048278	transport	P
Phel_contig_18983	53	87	55	119	93	68	63	237	209	1318	3	GO:0060271	cell organization and biogenesis	P
Phel_contig_18999	12	0	5	8	26	63	66	78	55	50	1	GO:0017000	other metabolic processes	P
Phel_contig_18999	12	0	5	8	26	63	66	78	55	50	1	GO:0031177	other molecular function	F
Phel_contig_18999	12	0	5	8	26	63	66	78	55	50	1	GO:0050641	other molecular function	F
Phel_contig_19014	0	0	0	0	0	8	2	1	3	5	1	NA	NA	NA
Phel_contig_19039	2	2	5	1	2	5	7	32	24	15	1	NA	NA	NA
Phel_contig_19046	0	1	0	0	1	2	4	3	3	12	3	NA	NA	NA
Phel_contig_19050	70	100	60	84	93	115	72	921	183	1065	1	GO:0005743	mitochondrion	C
Phel_contig_19050	70	100	60	84	93	115	72	921	183	1065	1	GO:0005743	other membranes	C
Phel_contig_19050	70	100	60	84	93	115	72	921	183	1065	1	GO:0006744	other metabolic processes	P
Phel_contig_19051	5	0	0	4	1	14	27	15	5	35	3	NA	NA	NA
Phel_contig_19057	11	1	5	20	3	38	103	113	55	131	1	NA	NA	NA
Phel_contig_19063	45	51	112	59	70	349	120	238	1226	148	2	NA	NA	NA
Phel_contig_19070	0	4	4	2	1	4	8	39	22	4	1	NA	NA	NA
Phel_contig_19077	2	2	0	2	7	31	11	13	2	6	1	NA	NA	NA
Phel_contig_19098	10	16	10	13	16	18	70	143	25	982	3	NA	NA	NA
Phel_contig_1910	16	7	3	3	0	437	574	204	93	259	1	NA	NA	NA
Phel_contig_19133	5	4	7	1	1	9	9	39	17	12	1	NA	NA	NA
Phel_contig_19146	5	9	20	55	8	217	36	28	591	23	2	NA	NA	NA
Phel_contig_19154	161	3	40	51	131	41	1295	966	173	436	1	NA	NA	NA
Phel_contig_19177	25	11	7	4	12	120	285	373	81	752	3	NA	NA	NA
Phel_contig_19207	2	6	7	35	1	34	1	4	241	8	2	NA	NA	NA
Phel_contig_19239	0	0	2	1	0	4	5	14	7	20	3	NA	NA	NA
Phel_contig_19246	1	0	0	0	0	4	9	6	0	1	1	NA	NA	NA
Phel_contig_19254	30	18	19	22	23	25	63	163	38	149	1	GO:0005737	other cellular component	C
Phel_contig_19254	30	18	19	22	23	25	63	163	38	149	1	GO:0005815	cytoskeleton	C
Phel_contig_19254	30	18	19	22	23	25	63	163	38	149	1	GO:0005929	other cellular component	C
Phel_contig_19254	30	18	19	22	23	25	63	163	38	149	1	GO:0034464	other cellular component	C
Phel_contig_19254	30	18	19	22	23	25	63	163	38	149	1	GO:0060170	other membranes	C
Phel_contig_19254	30	18	19	22	23	25	63	163	38	149	1	GO:0060170	plasma membrane	C
Phel_contig_19266	2	4	3	2	0	7	8	37	22	8	1	NA	NA	NA
Phel_contig_19267	1	1	1	21	0	62	1	24	147	54	2	NA	NA	NA
Phel_contig_19283	10	0	2	19	5	59	1	20	57	21	2	NA	NA	NA
Phel_contig_19285	19	18	9	6	9	14	91	212	21	479	3	NA	NA	NA
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0000794	nucleus	C
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0002020	other molecular function	F
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0002576	transport	P
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0004674	kinase activity	F
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0004713	kinase activity	F
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0005509	other molecular function	F
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0005516	other molecular function	F
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0005524	other molecular function	F
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0005576	non-structural extracellular	C
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0005829	cytosol	C
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0005859	cytoskeleton	C
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0005865	cytoskeleton	C
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0006936	other biological processes	P
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0006941	other biological processes	P
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0007076	cell cycle and proliferation	P
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0007076	cell organization and biogenesis	P
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0008307	other molecular function	F
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0010628	other metabolic processes	P
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0010737	signal transduction	P
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0019899	other molecular function	F
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0019901	other molecular function	F
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0030018	other cellular component	C
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0030049	transport	P
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0030240	cell organization and biogenesis	P
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0030240	developmental processes	P
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0030241	cell organization and biogenesis	P
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0030241	developmental processes	P
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0031430	other cellular component	C
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0031433	cytoskeletal activity	F
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0031674	other cellular component	C
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0042802	other molecular function	F
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0042805	cytoskeletal activity	F
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0043621	other molecular function	F
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0045214	cell organization and biogenesis	P
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0045214	developmental processes	P
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0045859	other metabolic processes	P
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0048739	developmental processes	P
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0048769	cell organization and biogenesis	P
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0048769	developmental processes	P
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0050714	transport	P
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0050790	other biological processes	P
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0051015	cytoskeletal activity	F
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0051371	cytoskeletal activity	F
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0051592	other biological processes	P
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0055003	cell organization and biogenesis	P
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0055003	developmental processes	P
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0055008	developmental processes	P
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0060048	other biological processes	P
Phel_contig_19287	5	3	4	0	9	48	5	70	11	37	1	GO:0070062	non-structural extracellular	C
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0000187	protein metabolism	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0000187	signal transduction	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0001959	signal transduction	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0002224	signal transduction	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0002224	stress response	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0002755	signal transduction	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0002755	stress response	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0004672	kinase activity	F
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0004674	kinase activity	F
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0004704	kinase activity	F
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0004704	signal transduction activity	F
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0005524	other molecular function	F
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0005634	nucleus	C
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0005737	other cellular component	C
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0005811	other cellular component	C
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0005829	cytosol	C
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0005886	other membranes	C
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0005886	plasma membrane	C
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0006468	protein metabolism	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0007165	signal transduction	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0007178	signal transduction	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0007250	other metabolic processes	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0007250	signal transduction	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0007254	signal transduction	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0007254	stress response	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0007568	other biological processes	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0010008	other cytoplasmic organelle	C
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0010008	other membranes	C
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0016301	kinase activity	F
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0031072	other molecular function	F
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0031663	signal transduction	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0032088	RNA metabolism	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0032481	other biological processes	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0032496	other biological processes	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0034134	signal transduction	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0034134	stress response	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0034142	signal transduction	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0034142	stress response	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0034162	signal transduction	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0034162	stress response	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0034605	stress response	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0042803	other molecular function	F
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0043066	death	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0043123	signal transduction	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0043406	other metabolic processes	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0045323	other membranes	C
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0045323	plasma membrane	C
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0045893	RNA metabolism	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0046777	protein metabolism	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0046982	other molecular function	F
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0048661	cell cycle and proliferation	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0051092	RNA metabolism	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0051259	cell organization and biogenesis	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0060337	signal transduction	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0070423	signal transduction	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0070423	stress response	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0070498	signal transduction	P
Phel_contig_193	849	481	406	521	624	5030	2754	5432	1523	4556	1	GO:0070555	other biological processes	P
Phel_contig_19307	6	11	10	14	16	12	7	120	72	92	2	NA	NA	NA
Phel_contig_19308	2	2	7	4	1	9	8	82	27	21	1	NA	NA	NA
Phel_contig_19323	5	1	7	13	10	16	12	19	70	69	3	NA	NA	NA
Phel_contig_1933	26	18	17	20	49	61	725	154	34	679	3	NA	NA	NA
Phel_contig_19347	1	0	2	7	5	27	111	56	4	78	3	NA	NA	NA
Phel_contig_19354	9	9	11	8	3	23	74	162	42	48	1	NA	NA	NA
Phel_contig_19355	3	0	2	3	0	6	36	15	6	2	1	NA	NA	NA
Phel_contig_19363	19	0	0	1	5	7	48	17	5	133	3	GO:0004714	kinase activity	F
Phel_contig_19363	19	0	0	1	5	7	48	17	5	133	3	GO:0004714	signal transduction activity	F
Phel_contig_19363	19	0	0	1	5	7	48	17	5	133	3	GO:0004716	kinase activity	F
Phel_contig_19363	19	0	0	1	5	7	48	17	5	133	3	GO:0004716	signal transduction activity	F
Phel_contig_19363	19	0	0	1	5	7	48	17	5	133	3	GO:0005524	other molecular function	F
Phel_contig_19363	19	0	0	1	5	7	48	17	5	133	3	GO:0005622	other cellular component	C
Phel_contig_19363	19	0	0	1	5	7	48	17	5	133	3	GO:0007169	signal transduction	P
Phel_contig_19363	19	0	0	1	5	7	48	17	5	133	3	GO:0007275	developmental processes	P
Phel_contig_19363	19	0	0	1	5	7	48	17	5	133	3	GO:0016021	other membranes	C
Phel_contig_1938	523	243	370	126	218	2230	928	871	454	770	1	NA	NA	NA
Phel_contig_19380	2	0	2	2	2	4	1	16	5	38	3	NA	NA	NA
Phel_contig_194	6214	2467	2477	2078	2761	19969	20280	12056	3842	13792	1	GO:0000209	protein metabolism	P
Phel_contig_194	6214	2467	2477	2078	2761	19969	20280	12056	3842	13792	1	GO:0001649	developmental processes	P
Phel_contig_194	6214	2467	2477	2078	2761	19969	20280	12056	3842	13792	1	GO:0003677	nucleic acid binding activity	F
Phel_contig_194	6214	2467	2477	2078	2761	19969	20280	12056	3842	13792	1	GO:0003700	nucleic acid binding activity	F
Phel_contig_194	6214	2467	2477	2078	2761	19969	20280	12056	3842	13792	1	GO:0003700	transcription regulatory activity	F
Phel_contig_194	6214	2467	2477	2078	2761	19969	20280	12056	3842	13792	1	GO:0003713	transcription regulatory activity	F
Phel_contig_194	6214	2467	2477	2078	2761	19969	20280	12056	3842	13792	1	GO:0005654	nucleus	C
Phel_contig_194	6214	2467	2477	2078	2761	19969	20280	12056	3842	13792	1	GO:0006366	RNA metabolism	P
Phel_contig_194	6214	2467	2477	2078	2761	19969	20280	12056	3842	13792	1	GO:0016020	other membranes	C
Phel_contig_194	6214	2467	2477	2078	2761	19969	20280	12056	3842	13792	1	GO:0030098	developmental processes	P
Phel_contig_194	6214	2467	2477	2078	2761	19969	20280	12056	3842	13792	1	GO:0030099	developmental processes	P
Phel_contig_194	6214	2467	2477	2078	2761	19969	20280	12056	3842	13792	1	GO:0045944	RNA metabolism	P
Phel_contig_194	6214	2467	2477	2078	2761	19969	20280	12056	3842	13792	1	GO:0048469	other biological processes	P
Phel_contig_194	6214	2467	2477	2078	2761	19969	20280	12056	3842	13792	1	GO:0060216	developmental processes	P
Phel_contig_19407	0	0	5	1	1	25	4	18	1	12	1	NA	NA	NA
Phel_contig_1941	55	116	83	80	43	35	51	584	76	764	1	NA	NA	NA
Phel_contig_19428	2	0	1	1	0	9	2	3	10	1	2	NA	NA	NA
Phel_contig_19430	20	2	8	8	5	9	205	131	43	210	3	NA	NA	NA
Phel_contig_19467	12	10	13	11	12	28	82	56	59	60	1	NA	NA	NA
Phel_contig_19472	37	5	24	56	27	86	229	687	167	3925	3	GO:0005634	nucleus	C
Phel_contig_19472	37	5	24	56	27	86	229	687	167	3925	3	GO:0005654	nucleus	C
Phel_contig_19472	37	5	24	56	27	86	229	687	167	3925	3	GO:0005929	other cellular component	C
Phel_contig_19483	77	101	53	94	70	62	150	264	117	1482	3	GO:0005634	nucleus	C
Phel_contig_19489	43	12	7	48	4	128	105	1190	381	1498	1	NA	NA	NA
Phel_contig_1949	239	92	63	106	62	792	2855	379	224	2611	3	NA	NA	NA
Phel_contig_19490	14	14	8	22	6	42	87	39	51	42	1	NA	NA	NA
Phel_contig_19497	4	1	2	14	2	24	7	15	76	3	2	NA	NA	NA
Phel_contig_1950	22	72	22	40	25	50	2658	56	28	472	1	NA	NA	NA
Phel_contig_19501	238	254	227	187	216	270	414	1852	317	6054	3	GO:0000151	other cellular component	C
Phel_contig_19501	238	254	227	187	216	270	414	1852	317	6054	3	GO:0000287	other molecular function	F
Phel_contig_19501	238	254	227	187	216	270	414	1852	317	6054	3	GO:0004674	kinase activity	F
Phel_contig_19501	238	254	227	187	216	270	414	1852	317	6054	3	GO:0004712	kinase activity	F
Phel_contig_19501	238	254	227	187	216	270	414	1852	317	6054	3	GO:0004713	kinase activity	F
Phel_contig_19501	238	254	227	187	216	270	414	1852	317	6054	3	GO:0005524	other molecular function	F
Phel_contig_19501	238	254	227	187	216	270	414	1852	317	6054	3	GO:0005634	nucleus	C
Phel_contig_19501	238	254	227	187	216	270	414	1852	317	6054	3	GO:0005654	nucleus	C
Phel_contig_19501	238	254	227	187	216	270	414	1852	317	6054	3	GO:0005737	other cellular component	C
Phel_contig_19501	238	254	227	187	216	270	414	1852	317	6054	3	GO:0005829	cytosol	C
Phel_contig_19501	238	254	227	187	216	270	414	1852	317	6054	3	GO:0006468	protein metabolism	P
Phel_contig_19501	238	254	227	187	216	270	414	1852	317	6054	3	GO:0007224	signal transduction	P
Phel_contig_19501	238	254	227	187	216	270	414	1852	317	6054	3	GO:0030145	other molecular function	F
Phel_contig_19501	238	254	227	187	216	270	414	1852	317	6054	3	GO:0030529	other cellular component	C
Phel_contig_19501	238	254	227	187	216	270	414	1852	317	6054	3	GO:0042771	death	P
Phel_contig_19501	238	254	227	187	216	270	414	1852	317	6054	3	GO:0042771	signal transduction	P
Phel_contig_19501	238	254	227	187	216	270	414	1852	317	6054	3	GO:0042771	stress response	P
Phel_contig_19501	238	254	227	187	216	270	414	1852	317	6054	3	GO:0043130	other molecular function	F
Phel_contig_19501	238	254	227	187	216	270	414	1852	317	6054	3	GO:0045725	other metabolic processes	P
Phel_contig_19501	238	254	227	187	216	270	414	1852	317	6054	3	GO:0051534	transport	P
Phel_contig_19506	2	16	8	7	7	15	31	143	79	20	1	NA	NA	NA
Phel_contig_19508	23	5	4	6	5	9	169	129	30	49	1	NA	NA	NA
Phel_contig_19522	7	6	9	8	7	7	13	36	71	19	2	NA	NA	NA
Phel_contig_19534	7	0	2	9	2	33	66	137	63	72	1	NA	NA	NA
Phel_contig_19540	98	107	106	172	115	86	34	320	217	2216	3	GO:0004536	other molecular function	F
Phel_contig_19540	98	107	106	172	115	86	34	320	217	2216	3	GO:0005654	nucleus	C
Phel_contig_19540	98	107	106	172	115	86	34	320	217	2216	3	GO:0006308	DNA metabolism	P
Phel_contig_19540	98	107	106	172	115	86	34	320	217	2216	3	GO:0016888	other molecular function	F
Phel_contig_19540	98	107	106	172	115	86	34	320	217	2216	3	GO:0046872	other molecular function	F
Phel_contig_19545	4	1	3	44	2	83	26	79	265	59	2	NA	NA	NA
Phel_contig_19552	13	3	7	9	11	39	30	193	70	107	1	GO:0001764	developmental processes	P
Phel_contig_19552	13	3	7	9	11	39	30	193	70	107	1	GO:0004930	signal transduction activity	F
Phel_contig_19552	13	3	7	9	11	39	30	193	70	107	1	GO:0005509	other molecular function	F
Phel_contig_19552	13	3	7	9	11	39	30	193	70	107	1	GO:0005887	other membranes	C
Phel_contig_19552	13	3	7	9	11	39	30	193	70	107	1	GO:0005887	plasma membrane	C
Phel_contig_19552	13	3	7	9	11	39	30	193	70	107	1	GO:0005911	other membranes	C
Phel_contig_19552	13	3	7	9	11	39	30	193	70	107	1	GO:0005911	plasma membrane	C
Phel_contig_19552	13	3	7	9	11	39	30	193	70	107	1	GO:0007166	signal transduction	P
Phel_contig_19552	13	3	7	9	11	39	30	193	70	107	1	GO:0007416	cell organization and biogenesis	P
Phel_contig_19552	13	3	7	9	11	39	30	193	70	107	1	GO:0007416	developmental processes	P
Phel_contig_19552	13	3	7	9	11	39	30	193	70	107	1	GO:0007420	developmental processes	P
Phel_contig_19552	13	3	7	9	11	39	30	193	70	107	1	GO:0030246	other molecular function	F
Phel_contig_19552	13	3	7	9	11	39	30	193	70	107	1	GO:0030424	other cellular component	C
Phel_contig_19564	5	3	13	19	9	24	3	75	60	56	2	NA	NA	NA
Phel_contig_19571	4	0	0	6	2	12	25	14	4	13	1	NA	NA	NA
Phel_contig_1958	15	6	8	481	8	1293	1168	545	181	668	1	NA	NA	NA
Phel_contig_19592	7	1	1	1	3	21	18	34	13	7	1	NA	NA	NA
Phel_contig_196	601	129	138	98	282	33005	1624	18060	5346	14770	1	GO:0005509	other molecular function	F
Phel_contig_196	601	129	138	98	282	33005	1624	18060	5346	14770	1	GO:0005615	non-structural extracellular	C
